specie,img,id,x,y,area,area_ch,perimeter,radius_mean,radius_min,radius_max,radius_sd,diam_mean,diam_min,diam_max,major_axis,minor_axis,caliper,length,width,radius_ratio,theta,eccentricity,form_factor,narrow_factor,asp_ratio,rectangularity,pd_ratio,plw_ratio,solidity,convexity,elongation,circularity,circularity_haralick,circularity_norm,coverage,pcv
E8,1405,1,625.37774,446.54594,649434,942072.5,5390.56717,461.9514,200.54673,650.70923,102.04004,923.9028,401.09346,1301.41846,355.52075,312.11219,1225.35301,1185.6684,1078.07979,3.24468,0.23218,0.47884,0.28085,1.03347,1.0998,1.96824,4.3992,2.38126,0.68937,0.63897,0.09074,44.74391,4.52716,0.27985,0.33825,4.95486
E8,1406,1,665.09997,457.94771,711089,1002037.5,5546.63319,486.75381,238.45027,671.42268,102.62077,973.50761,476.90054,1342.84536,384.61099,315.48765,1263.77569,1247.06116,1057.52433,2.81578,0.3058,0.57197,0.29045,1.0134,1.17923,1.85462,4.38894,2.40678,0.70964,0.63119,0.15199,43.26482,4.74323,0.28948,0.37036,4.78086
E8,1407,1,741.8613,451.6709,789036,1154688,6182.42207,512.77531,219.7652,748.86595,116.98653,1025.55062,439.5304,1497.73191,416.3573,321.35401,1443.11226,1451.0707,1106.54829,3.40757,0.00727,0.63584,0.25941,0.99452,1.31135,2.03499,4.28409,2.41726,0.68333,0.57583,0.23743,48.44182,4.3832,0.25854,0.41096,5.06951
E8,1408,1,689.77183,443.99226,761455,1012890.5,5552.36616,501.82698,221.30192,723.54448,107.16705,1003.65395,442.60384,1447.08896,412.42332,305.319,1356.06379,1331.19079,1021.7463,3.26949,-0.17477,0.67227,0.31038,1.01868,1.30286,1.78624,4.09447,2.35976,0.75176,0.57486,0.23246,40.48666,4.68266,0.30941,0.39659,5.10547
E8,1409,1,697.1802,433.52106,750675,1061185.5,5762.03016,501.67879,221.80577,718.64307,108.30885,1003.35757,443.61154,1437.28614,403.22561,317.52031,1311.65125,1344.99341,1077.17515,3.23997,-0.08631,0.61638,0.28413,0.97521,1.24863,1.92999,4.39296,2.37887,0.70739,0.6351,0.19912,44.22818,4.63193,0.28319,0.39098,4.48981
E8,1410,1,667.57227,434.53916,726007,1056045.5,5808.48809,498.38999,237.90397,710.43916,99.41899,996.77999,475.80794,1420.87832,396.77741,317.55692,1276.00353,1321.06821,1075.0552,2.98624,-0.03023,0.59955,0.27041,0.96589,1.22884,1.95621,4.55209,2.42412,0.68748,0.60197,0.18622,46.47136,5.01303,0.26949,0.37813,6.19586
E8,1411,1,645.94345,389.5289,616317,872634.5,5275.06969,449.64466,176.43786,663.40108,103.9134,899.28931,352.87571,1326.80216,361.54002,286.8183,1217.69701,1261.43249,965.99206,3.75997,0.07462,0.6088,0.27833,0.96533,1.30584,1.97712,4.33201,2.36824,0.70627,0.63025,0.23421,45.14943,4.32711,0.27731,0.321,4.82782
E8,1412,1,693.51312,407.24726,712151,986551,5560.32453,491.22116,245.65274,693.88877,100.86572,982.44231,491.30548,1387.77753,395.00506,308.93527,1241.58004,1314.62387,1036.66973,2.82467,0.07929,0.62315,0.28946,0.94444,1.26812,1.91368,4.47843,2.36479,0.72186,0.63621,0.21143,43.41384,4.87005,0.28848,0.37091,4.63574
E8,1413,1,689.42829,421.83552,701862,978862.5,5539.30223,474.1363,190.47515,664.78352,102.49386,948.27259,380.95029,1329.56703,368.23982,315.76483,1192.88725,1246.2731,1056.87104,3.49013,0.16147,0.51449,0.28744,0.95716,1.17921,1.87665,4.64361,2.4051,0.71702,0.64912,0.15197,43.71781,4.626,0.28647,0.36555,4.9719
E8,1414,2,598.14817,454.62933,669065,930620,5162.18239,473.03661,228.13608,644.85417,90.21434,946.07323,456.27216,1289.70834,354.8226,325.57847,1177.4638,1205.30633,1087.3769,2.82662,0.31038,0.39755,0.31551,0.9769,1.10845,1.95889,4.38415,2.25159,0.71895,0.60766,0.09784,39.82891,5.24347,0.31447,0.34847,5.77794
E8,1415,1,600.33928,446.53038,670413,931266,5171.83925,473.77219,229.127,644.82441,89.88784,947.54439,458.25399,1289.64882,355.75464,325.54065,1176.54154,1206.13017,1088.40791,2.81427,0.29797,0.40329,0.31496,0.97547,1.10816,1.95814,4.3958,2.25398,0.71989,0.68594,0.0976,39.89768,5.2707,0.31393,0.34917,5.85303
E8,1416,1,692.21579,413.46332,663285,987891,5642.29718,476.83945,218.90477,694.32785,104.02852,953.67891,437.80955,1388.65569,381.51588,304.37013,1298.25883,1266.66471,1045.21316,3.17183,0.15233,0.60293,0.26182,1.02494,1.21187,1.99603,4.34605,2.44057,0.67142,0.6117,0.17483,47.99674,4.58374,0.26087,0.34546,5.92037
E8,1417,1,759.43247,445.71906,866681,1139765,5981.13275,533.84957,270.88981,748.60991,107.6,1067.69914,541.77962,1497.21982,428.77517,335.74203,1414.18598,1425.52703,1109.73712,2.76352,0.06228,0.62199,0.30444,0.99204,1.28456,1.82531,4.22938,2.35918,0.7604,0.63833,0.22153,41.27695,4.96143,0.30354,0.4514,5.09295
E8,1418,1,707.71723,415.60994,680285,1014267,5834.48095,480.19754,209.17201,690.6927,106.86615,960.39508,418.34402,1381.3854,381.83194,310.1808,1286.43694,1270.47143,1061.6826,3.30203,-0.00848,0.58317,0.25113,1.01257,1.19666,1.98275,4.53538,2.50176,0.67072,0.56384,0.16434,50.03957,4.49345,0.25021,0.35432,4.66134
E8,1419,2,685.74666,462.76584,757634,1015021,5725.06674,494.62086,251.61925,681.42756,99.23012,989.24173,503.23849,1362.85512,389.33712,320.79746,1286.80263,1298.68755,1037.57448,2.70817,0.14123,0.56665,0.29047,0.99085,1.25166,1.77854,4.44906,2.45052,0.74642,0.56085,0.20106,43.26151,4.98458,0.28954,0.3946,5.23511
E8,1420,1,653.68261,457.94371,703108,997263,6038.73787,478.02109,220.30268,671.60828,100.41413,956.04217,440.60537,1343.21656,375.61651,312.24576,1230.46658,1280.99051,1063.17976,3.04857,-0.0751,0.55584,0.24229,0.96056,1.20487,1.937,4.90768,2.57607,0.70504,0.54441,0.17003,51.86451,4.7605,0.24141,0.3662,6.18265
E8,1421,1,790.10826,470.34242,698446,1041306,6364.1176,484.86772,218.93274,690.52674,102.99469,969.73544,437.86549,1381.05349,391.37608,304.18319,1318.49953,1356.11091,1043.66156,3.15406,-0.01244,0.62924,0.2167,0.97227,1.29938,2.02639,4.82679,2.65197,0.67074,0.52991,0.2304,57.98872,4.7077,0.21587,0.36377,5.47554
E8,1422,1,821.22744,428.05666,821576,1146768,6197.69415,518.79288,229.73423,757.33961,116.15268,1037.58576,459.46845,1514.67922,419.20049,326.96471,1405.73966,1415.49782,1142.09323,3.29659,0.1128,0.62581,0.26878,0.99311,1.23939,1.96772,4.40885,2.42325,0.71643,0.61234,0.19315,46.75333,4.46647,0.26791,0.4279,4.56273
E8,1423,1,772.65569,455.18015,848592,1223021.5,6872.6689,531.05782,238.9534,751.39034,110.72528,1062.11564,477.9068,1502.78067,431.15135,329.22472,1481.46212,1490.20422,1103.60116,3.14451,0.03159,0.6457,0.22577,0.99413,1.35031,1.93802,4.63911,2.64965,0.69385,0.53192,0.25943,55.66112,4.79618,0.22498,0.44198,5.36195
E8,1424,1,721.15904,495.83678,626238,877851.5,5450.5987,451.03896,182.30315,646.79512,94.68155,902.07793,364.6063,1293.59025,362.24025,284.92245,1190.11974,1218.37881,959.82946,3.54791,0.04892,0.61752,0.26489,0.97681,1.26937,1.8674,4.57987,2.50233,0.71338,0.57078,0.21221,47.44047,4.76375,0.26391,0.32617,5.99952
E8,1425,1,734.02051,410.09184,654057,930045,5528.1479,459.78065,196.85052,654.42004,99.95285,919.56131,393.70104,1308.84007,366.50861,295.05618,1205.28544,1249.14802,1019.69821,3.32445,0.11135,0.59321,0.26895,0.96489,1.22502,1.94747,4.58659,2.43655,0.70325,0.57929,0.18369,46.7244,4.59998,0.26797,0.34065,5.56997
E8,1426,1,753.80741,454.38671,834144,1170301.5,6772.51962,513.20382,185.03038,731.65406,120.50292,1026.40765,370.06076,1463.30811,412.57136,328.14859,1382.54909,1443.931,1116.5166,3.95424,0.002,0.60612,0.22853,0.95749,1.29325,1.93273,4.89857,2.64505,0.71276,0.53032,0.22675,54.98694,4.25885,0.22774,0.43445,5.20306
E8,1427,1,752.59056,427.0567,764962,1161088.5,6555.08102,517.07367,225.48295,777.60457,121.80053,1034.14734,450.9659,1555.20915,428.59684,313.85134,1422.64999,1470.36774,1106.8832,3.44862,-0.02131,0.68101,0.22371,0.96755,1.32839,2.12759,4.60766,2.54344,0.65883,0.57545,0.24721,56.17153,4.24525,0.22289,0.39842,4.74494
E8,1428,1,739.84588,449.45693,770570,1141644,6709.14704,498.33852,172.46248,703.03436,116.58132,996.67704,344.92496,1406.06872,394.65141,325.85332,1303.25938,1369.33488,1135.80452,4.07645,0.09551,0.56415,0.21512,0.95175,1.20561,2.01837,5.14798,2.67815,0.67497,0.52659,0.17054,58.41475,4.2746,0.21432,0.40134,5.3964
E8,1429,1,778.9802,441.31669,760810,1136515,6506.11046,514.20205,215.35227,766.15915,116.81092,1028.4041,430.70454,1532.31829,423.38978,314.30429,1415.65321,1478.65711,1089.00483,3.5577,-0.01785,0.67001,0.22586,0.95739,1.35781,2.11651,4.59584,2.53387,0.66942,0.52939,0.26352,55.63738,4.402,0.22503,0.39626,4.94538
E8,1430,1,724.54948,490.18967,701637,921754.5,4886.37626,479.98917,246.96197,647.40007,89.92886,959.97833,493.92394,1294.80013,375.44374,312.2769,1250.37114,1187.58885,1041.65619,2.62146,-0.13644,0.55514,0.36927,1.05287,1.1401,1.7631,3.90794,2.19194,0.7612,0.6331,0.12288,34.02995,5.33743,0.36817,0.36544,5.2118
E8,1431,1,645.31912,448.0405,732302,1024170,5736.4637,486.23807,201.13707,701.72723,108.76901,972.47614,402.27415,1403.45447,387.82132,312.81041,1287.2828,1282.64966,1042.99309,3.4888,0.02332,0.59112,0.27965,1.00361,1.22978,1.82683,4.45626,2.46661,0.71502,0.61157,0.18684,44.9364,4.47037,0.27872,0.38141,4.57828
E8,1432,1,730.69212,504.66241,594181,787865.5,4438.72951,442.67683,232.39675,596.65298,84.00688,885.35366,464.79351,1193.30597,348.93957,285.06008,1153.31956,1098.06103,955.2337,2.56739,-0.04614,0.57673,0.37898,1.05032,1.14952,1.7653,3.84866,2.16176,0.75417,0.74052,0.13007,33.15878,5.26953,0.37777,0.30947,5.20068
E8,1433,1,816.96309,463.94766,811244,1126294,5836.77027,514.9949,244.7933,713.60924,107.30859,1029.9898,489.5866,1427.21848,407.36563,332.84505,1327.77106,1361.08072,1113.02788,2.91515,-0.02661,0.57654,0.29924,0.97553,1.22286,1.8674,4.39592,2.35914,0.72028,0.63583,0.18225,41.99462,4.7992,0.29831,0.42252,4.29504
E8,1434,1,740.70158,484.62837,668292,936520,4937.4057,474.93049,253.0692,660.94892,95.92269,949.86097,506.13841,1321.89784,381.19467,299.07956,1271.60568,1268.4464,1000.05509,2.61173,0.03218,0.62002,0.34449,1.00249,1.26838,1.89815,3.88281,2.17651,0.71359,0.63603,0.21159,36.47803,4.95118,0.3434,0.34807,4.91684
E8,1435,1,776.62508,458.14642,734030,1019450,5461.68701,488.65223,226.89976,638.31316,95.12263,977.30446,453.79953,1276.62633,367.08281,336.2701,1217.92323,1169.15487,1139.42153,2.81319,0.0337,0.40104,0.30922,1.04171,1.0261,1.81486,4.48443,2.36582,0.72003,0.64577,0.02543,40.6387,5.13708,0.30824,0.38231,5.56034
E8,1436,1,784.67536,450.22208,922889,1229751,6065.36825,553.20001,254.06171,800.10735,116.9515,1106.40002,508.12342,1600.21469,453.18019,338.13164,1493.3295,1477.71057,1127.87193,3.14926,-0.14772,0.6658,0.31524,1.01057,1.31018,1.80592,4.06164,2.32784,0.75047,0.57978,0.23674,39.86253,4.73017,0.31435,0.48067,4.81685
E8,1437,1,825.19342,436.02939,689553,990630,5259.85649,483.69634,222.51716,714.43791,104.37694,967.39268,445.03432,1428.87582,385.39194,310.36646,1340.11716,1362.74142,1058.38329,3.21071,0.24195,0.59283,0.31321,0.9834,1.28757,2.09165,3.92492,2.17248,0.69608,0.60457,0.22334,40.12177,4.63413,0.31218,0.35914,4.72522
E9,1497,1,736.99445,552.95504,327009,333559.5,3110.07648,374.67197,172.3883,660.80423,146.25673,749.34394,344.7766,1321.60845,378.33109,136.48394,1294.59955,1295.39577,378.41725,3.83323,0.05615,0.93266,0.42484,0.99939,3.42319,1.49904,2.40235,1.85808,0.98036,0.88117,0.70788,29.57893,2.56174,0.42307,0.17032,1.75385
E9,1498,2,765.44111,539.9064,323956,334769,3039.44906,372.33103,177.20594,649.30952,143.53293,744.66206,354.41188,1298.61905,374.25081,138.42219,1268.56218,1291.5219,376.34795,3.66415,0.06613,0.92909,0.44066,0.98222,3.43172,1.50039,2.39598,1.82235,0.9677,0.84721,0.7086,28.51699,2.59405,0.43885,0.16873,1.68967
E9,1499,1,739.25638,542.47136,358555,375020,2969.30187,380.59915,220.88922,638.10577,129.37942,761.1983,441.77844,1276.21154,370.08256,156.93036,1259,1261.06582,446.3007,2.8888,0.04264,0.90564,0.51104,0.99836,2.8256,1.56967,2.35846,1.73911,0.9561,0.87601,0.64609,24.58968,2.94173,0.50921,0.18675,1.50177
E9,1500,1,807.08469,543.90224,435890,448813.5,3393.84098,426.7513,221.05079,726.38402,151.61802,853.5026,442.10159,1452.76804,421.17992,166.44653,1433,1440.04276,464.79002,3.28605,0.01742,0.9186,0.47556,0.99511,3.09827,1.53552,2.36835,1.7817,0.97121,0.84807,0.67724,26.42446,2.81465,0.47393,0.22703,1.50431
E9,1501,1,745.52402,566.51163,301892,306644.5,2915.09877,365.70727,172.35321,634.48597,140.46268,731.41454,344.70642,1268.97194,369.30756,130.6746,1263.57627,1265.98054,369.1937,3.68131,0.09346,0.93531,0.44643,0.9981,3.42904,1.54821,2.30702,1.78275,0.9845,0.8717,0.70837,28.14848,2.60359,0.44452,0.15724,1.42705
E9,1502,1,752.01116,548.98366,321923,323763.5,2497.14755,333.7178,228.02743,500.54817,81.25808,667.43561,456.05485,1001.09634,297.83278,171.0642,983.95528,984.58155,471.73608,2.19512,0.12829,0.8186,0.64874,0.99936,2.08714,1.44278,2.53787,1.7147,0.99432,0.88812,0.52088,19.3703,4.10689,0.64661,0.16767,1.5278
E9,1503,1,774.94172,563.1089,363887,372956,2854.8044,371.35857,220.35243,597.75257,114.81156,742.71714,440.70486,1195.50514,351.61801,165.67534,1189.85125,1193.89758,463.73271,2.71271,0.07918,0.88204,0.56108,0.99661,2.57454,1.52149,2.3993,1.72222,0.97568,0.85984,0.61158,22.39681,3.23451,0.55917,0.18952,1.60729
E9,1504,1,767.66913,566.02282,459350,471561.5,3209.26739,417.26113,249.06658,671.35715,128.51984,834.52226,498.13317,1342.71431,394.77322,186.47348,1337.9346,1338.61099,521.83198,2.69549,0.07765,0.88141,0.56046,0.99949,2.56521,1.52069,2.39867,1.725,0.9741,0.85706,0.61017,22.42168,3.24667,0.55876,0.23924,1.4053
E9,1505,1,790.67794,565.02845,477757,485081.5,3354.25014,430.42385,246.4148,703.97514,140.39302,860.84771,492.8296,1407.95029,413.36813,184.64803,1404.46146,1406.00352,515.80197,2.85687,0.05537,0.89469,0.53361,0.9989,2.72586,1.51797,2.38828,1.74536,0.9849,0.8469,0.63314,23.54962,3.06585,0.53199,0.24883,1.35692
E9,1506,1,790.05661,561.33476,484183,489577,3383.53441,432.45234,247.1379,707.99811,141.90887,864.90469,494.27581,1415.99622,415.75732,185.18133,1406.99858,1410.60303,515.59015,2.86479,0.05546,0.89533,0.53147,0.99744,2.7359,1.5021,2.40479,1.75659,0.98898,0.90628,0.63449,23.64458,3.04739,0.52986,0.25218,1.35067
E9,1507,1,810.72473,516.98621,284126,298177.5,2867.89271,352.55828,168.81141,618.37432,135.30501,705.11657,337.62282,1236.74864,354.80384,129.27374,1190.46294,1212.81501,357.35774,3.66311,0.02788,0.93126,0.43411,0.98157,3.39384,1.52541,2.40906,1.82648,0.95288,0.85339,0.70535,28.94775,2.60566,0.43219,0.14798,1.69662
E9,1508,1,846.59421,515.09078,407911,420683,3183.72828,406.7516,212.54895,682.87245,140.95533,813.50319,425.09791,1365.74491,397.48429,165.27051,1347.42903,1356.77395,457.7414,3.21278,-0.01528,0.90946,0.50571,0.99311,2.96406,1.52252,2.36282,1.75459,0.96964,0.92027,0.66263,24.84887,2.88568,0.50399,0.21245,1.46608
E9,1509,1,813.16012,520.47024,290226,291423,2452.30483,325.46153,192.08941,510.53767,102.66633,650.92307,384.17881,1021.07533,308.1029,146.74226,1016.08317,1016.2573,394.64654,2.65781,0.0202,0.8793,0.60645,0.99983,2.57511,1.3819,2.41349,1.73811,0.99589,0.91562,0.61167,20.72109,3.17009,0.6042,0.15116,1.37528
E9,1510,1,696.72405,530.32811,439912,458238.5,3324.05418,425.34447,230.2943,724.73127,148.18501,850.68894,460.5886,1449.46254,416.17713,172.23744,1407.81604,1417.03716,493.56698,3.14698,0.04682,0.91034,0.50031,0.99349,2.87101,1.58987,2.36114,1.73979,0.96001,0.82384,0.65169,25.11715,2.87036,0.49866,0.22912,1.26
E9,1511,2,784.70897,529.13808,390588,404913,3370.87547,415.98303,186.94982,727.39221,162.52736,831.96606,373.89963,1454.78441,421.11857,148.68533,1423.82162,1439.11327,409.29204,3.89084,0.05593,0.9356,0.43196,0.98937,3.5161,1.50803,2.36748,1.82367,0.96462,0.8552,0.71559,29.09153,2.55946,0.43031,0.20343,1.52237
E9,1512,1,826.31182,525.09426,349817,356818,3307.40743,397.43252,142.56856,700.70237,160.57447,794.86504,285.13712,1401.40475,406.13403,137.05163,1388.37063,1389.75794,375.47329,4.91484,0.10055,0.94134,0.40186,0.999,3.70135,1.49169,2.38222,1.87364,0.98038,0.82047,0.72983,31.27048,2.47507,0.40017,0.1822,2.19395
E9,1513,1,703.41035,582.34969,363818,371140,3203.29978,405.29785,185.77823,710.39089,160.49317,810.59571,371.55646,1420.78177,412.54717,140.78451,1402.43681,1416.68277,390.21456,3.82387,0.03008,0.93997,0.44555,0.98994,3.63052,1.51947,2.2841,1.77282,0.98027,0.86601,0.72456,28.20402,2.52533,0.44379,0.18949,1.33636
E9,1514,1,638.16283,577.54437,442992,451198,3374.30606,438.65349,217.7052,747.67872,159.85877,877.30698,435.41041,1495.35743,438.00206,161.60723,1458.04149,1470.34184,455.74415,3.43436,0.50766,0.92944,0.48892,0.99163,3.22624,1.51267,2.31427,1.7519,0.98181,0.91309,0.69004,25.70236,2.74401,0.48735,0.23073,1.38491
E9,1515,1,752.64574,563.6384,337815,351275,3191.73752,402.46124,157.27716,715.6159,165.0047,804.92248,314.55431,1431.23181,414.66878,131.30578,1391.47476,1402.71478,373.57555,4.55003,0.49124,0.94854,0.41671,0.99199,3.75484,1.5512,2.29378,1.79686,0.96168,0.92628,0.73368,30.15612,2.43909,0.41506,0.17595,1.54831
E9,1516,1,750.03522,591.03975,321674,337757.5,3127.88975,398.9457,150.09084,685.36979,160.86267,797.8914,300.18169,1370.73959,410.90275,127.21506,1333.25241,1357.832,356.4891,4.56637,0.51155,0.95087,0.41316,0.9819,3.8089,1.50479,2.34606,1.82456,0.95238,0.92056,0.73746,30.41494,2.48004,0.41145,0.16754,1.47585
E9,1517,1,915.10014,574.43432,476154,489050,3502.69293,458.96881,207.34956,773.66507,165.43285,917.93761,414.69912,1547.33013,458.04346,167.94972,1506.60048,1512.95863,479.07356,3.73121,0.65027,0.93035,0.4877,0.9958,3.15809,1.52224,2.3249,1.75835,0.97363,0.9312,0.68335,25.76657,2.77435,0.48622,0.248,1.42994
E9,1518,1,892.11839,573.10167,528487,534969.5,3391.87965,449.031,263.17186,706.09914,129.1654,898.062,526.34371,1412.19829,422.60682,199.27417,1388.15561,1392.07467,563.68832,2.68303,0.47025,0.88185,0.57725,0.99718,2.46958,1.4848,2.44344,1.7343,0.98788,0.88521,0.59507,21.76941,3.4764,0.57568,0.27525,2.40238
E9,1519,1,924.40345,567.89927,438318,456171.5,3616.93052,454.53466,190.3471,803.26658,179.5134,909.06932,380.6942,1606.53316,464.14916,152.91023,1519.13462,1565.35638,441.7299,4.22001,0.58265,0.94418,0.42104,0.97047,3.5437,1.57754,2.38092,1.80208,0.96086,0.90853,0.71781,29.84634,2.53204,0.41961,0.22829,1.55926
E9,1520,1,884.14897,547.70318,484521,492520,3675.26652,470.119,218.82212,808.50336,182.20097,940.23801,437.64423,1617.00671,477.47435,161.91514,1600.70609,1604.23056,454.67426,3.6948,0.52345,0.94075,0.45076,0.9978,3.52831,1.50541,2.29603,1.78506,0.98376,0.91701,0.71658,27.87822,2.58022,0.44933,0.25235,1.35847
E9,1521,1,875.39033,510.47522,523979,544252.5,3780.04617,485.18837,215.38823,813.10029,177.38117,970.37674,430.77647,1626.20059,485.42877,176.69461,1584.11774,1599.53543,502.79219,3.77505,0.48973,0.9314,0.46082,0.99036,3.18131,1.53486,2.38622,1.79803,0.96275,0.9019,0.68566,27.2697,2.73529,0.4594,0.27291,1.2006
E9,1522,1,913.11971,614.38616,667617,674521,3907.61681,522.56956,279.9993,847.4425,169.48755,1045.13912,559.99861,1694.885,507.77438,209.66965,1662.58233,1663.139,587.91898,3.02659,0.63433,0.91077,0.54943,0.99967,2.82886,1.4646,2.35033,1.7359,0.98976,0.92033,0.6465,22.8716,3.08323,0.54809,0.34772,1.1713
E9,1523,1,905.39693,595.78415,528455,537699.5,3561.37713,462.56592,251.57008,755.01184,153.19739,925.13184,503.14017,1510.02368,449.6603,187.7086,1495.17658,1500.22209,528.91568,3.0012,0.48619,0.9087,0.52358,0.99664,2.83641,1.50153,2.38191,1.75512,0.98281,0.88902,0.64744,24.00092,3.01941,0.52208,0.27524,1.35913
E9,1524,1,710.07622,571.22085,399550,404807.5,3105.66436,402.92045,202.29898,668.02914,140.1467,805.8409,404.59795,1336.05829,395.03836,161.00709,1316.96052,1319.03336,447.19463,3.30219,0.39382,0.91317,0.52056,0.99843,2.94957,1.47632,2.35821,1.75836,0.98701,0.92047,0.66097,24.14004,2.87499,0.51883,0.2081,1.56136
E9,1525,1,753.92419,590.64434,589802,595207,3543.28167,478.05162,275.22554,760.22006,142.05714,956.10324,550.45108,1520.44012,453.11941,208.302,1480.37191,1485.91934,584.89679,2.76217,0.50387,0.88807,0.59034,0.99627,2.54048,1.47356,2.39351,1.71106,0.99092,0.9295,0.60637,21.28654,3.36521,0.58883,0.30719,1.21353
E9,1526,1,791.76908,639.73929,550691,563649.5,3719.9873,490.31673,241.12835,809.51182,175.59528,980.63346,482.25669,1619.02363,488.43922,180.72509,1591.88096,1600.59476,504.22194,3.35718,0.5305,0.92903,0.50007,0.99456,3.17439,1.46553,2.33685,1.76737,0.97701,0.91138,0.68498,25.12898,2.79231,0.49864,0.28682,1.24589
E9,1527,1,786.79741,578.11373,553697,561079,3640.58528,470.9139,256.41061,771.11428,156.05749,941.8278,512.82122,1542.22856,456.88945,193.282,1516.17413,1519.43196,548.92618,3.00734,0.4545,0.90611,0.52498,0.99786,2.76801,1.50634,2.40117,1.76013,0.98684,0.89536,0.63873,23.93703,3.01757,0.52352,0.28838,1.25035
E9,1528,1,796.93113,632.70162,615692,623704,3682.38932,487.49906,280.35948,779.11547,142.66003,974.99812,560.71895,1558.23093,460.58598,214.15245,1511.69375,1516.06269,602.87535,2.77899,0.54186,0.88533,0.57058,0.99712,2.51472,1.4845,2.43594,1.73785,0.98715,0.89917,0.60234,22.02398,3.41721,0.56913,0.32067,1.37238
E9,1529,1,806.51269,545.39167,595042,603188,3626.33044,477.82154,271.65223,760.39559,144.27691,955.64307,543.30447,1520.79118,453.20608,209.10931,1488.32053,1496.54426,580.03806,2.79915,0.46832,0.88719,0.56862,0.9945,2.58008,1.45881,2.43653,1.7463,0.9865,0.88752,0.61242,22.09974,3.31184,0.56716,0.30992,1.44578
E9,1530,2,762.35377,588.09796,606523,615766.5,3784.09495,501.41013,260.0952,819.66693,168.19848,1002.82025,520.1904,1639.33386,490.75877,197.10349,1607.08245,1611.73622,552.8042,3.15141,0.56287,0.9158,0.53227,0.99711,2.91556,1.46899,2.35464,1.74822,0.98499,0.91814,0.65701,23.60896,2.98106,0.53087,0.3159,1.30748
